Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI
2023-03-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-03-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-02-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-02-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-02-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-02-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-01-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-01-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-01-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-01-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2023-01-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-12-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-12-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-12-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-12-06,17.05,82.95,0.00,0.00,0.00,0.00,83
2022-11-29,0.08,99.92,28.64,0.00,0.00,0.00,129
2022-11-22,9.54,90.46,0.00,0.00,0.00,0.00,90
2022-11-15,9.54,90.46,0.00,0.00,0.00,0.00,90
2022-11-08,0.00,100.00,18.13,0.00,0.00,0.00,118
2022-11-01,0.00,100.00,0.00,0.00,0.00,0.00,100
2022-10-25,27.63,72.37,0.00,0.00,0.00,0.00,72
2022-10-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-10-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-10-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-09-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-09-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-09-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-09-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-08-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-08-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-08-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-08-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-08-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-07-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-07-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-07-12,99.54,0.46,0.00,0.00,0.00,0.00,0
2022-07-05,0.69,99.31,0.00,0.00,0.00,0.00,99
2022-06-28,89.12,10.88,0.00,0.00,0.00,0.00,11
2022-06-21,98.75,1.25,0.00,0.00,0.00,0.00,1
2022-06-14,90.70,9.30,0.00,0.00,0.00,0.00,9
2022-06-07,90.70,9.30,0.00,0.00,0.00,0.00,9
2022-05-31,90.70,9.30,0.00,0.00,0.00,0.00,9
2022-05-24,87.01,12.99,0.00,0.00,0.00,0.00,13
2022-05-17,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-05-10,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-05-03,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-04-26,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-04-19,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-04-12,86.36,13.64,0.00,0.00,0.00,0.00,14
2022-04-05,86.48,13.52,0.00,0.00,0.00,0.00,14
2022-03-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-03-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-03-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-03-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-03-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-02-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-02-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-02-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-02-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-01-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-01-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-01-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2022-01-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-12-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-12-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-12-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-12-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-11-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-11-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-11-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-11-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-11-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-10-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-10-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-10-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-10-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-09-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-09-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-09-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-09-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-08-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-08-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-08-17,0.02,99.98,0.00,0.00,0.00,0.00,100
2021-08-10,0.02,99.98,0.00,0.00,0.00,0.00,100
2021-08-03,0.00,100.00,0.00,0.00,0.00,0.00,100
2021-07-27,48.30,51.70,0.00,0.00,0.00,0.00,52
2021-07-20,48.30,51.70,0.00,0.00,0.00,0.00,52
2021-07-13,48.30,51.70,0.00,0.00,0.00,0.00,52
2021-07-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-06-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-06-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-06-15,12.71,87.29,0.00,0.00,0.00,0.00,87
2021-06-08,0.00,100.00,0.00,0.00,0.00,0.00,100
2021-06-01,0.00,100.00,0.00,0.00,0.00,0.00,100
2021-05-25,0.00,100.00,0.00,0.00,0.00,0.00,100
2021-05-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-05-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-05-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-04-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-04-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-04-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-04-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-03-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-03-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-03-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-03-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-03-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-02-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-02-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-02-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-02-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-01-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-01-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-01-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2021-01-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-12-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-12-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-12-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-12-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-12-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-11-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-11-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-11-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-11-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-10-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-10-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-10-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-10-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-09-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-09-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-09-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-09-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-09-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-08-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-08-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-08-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-08-04,48.12,51.88,0.00,0.00,0.00,0.00,52
2020-07-28,40.66,59.34,0.00,0.00,0.00,0.00,59
2020-07-21,0.00,100.00,0.00,0.00,0.00,0.00,100
2020-07-14,11.11,88.89,0.00,0.00,0.00,0.00,89
2020-07-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-06-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-06-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-06-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-06-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-06-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-05-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-05-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-05-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-05-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-04-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-04-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-04-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-04-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-03-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-03-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-03-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-03-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-03-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-02-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-02-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-02-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-02-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2020-01-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-12-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-11-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-11-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-11-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-11-05,87.21,12.79,0.00,0.00,0.00,0.00,13
2019-10-29,29.11,70.89,0.00,0.00,0.00,0.00,71
2019-10-22,31.71,68.29,20.88,0.00,0.00,0.00,89
2019-10-15,0.00,100.00,48.69,0.00,0.00,0.00,149
2019-10-08,0.00,100.00,10.86,0.00,0.00,0.00,111
2019-10-01,0.00,100.00,10.38,0.00,0.00,0.00,110
2019-09-24,0.00,100.00,6.82,0.00,0.00,0.00,107
2019-09-17,80.68,19.32,0.00,0.00,0.00,0.00,19
2019-09-10,96.75,3.25,0.00,0.00,0.00,0.00,3
2019-09-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-08-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-07-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-06-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-05-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-04-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-03-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-02-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-01-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-01-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-01-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-01-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2019-01-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-12-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-12-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-12-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-12-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-11-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-11-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-11-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-11-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-10-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-10-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-10-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-10-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-10-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-09-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-09-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-09-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-09-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-08-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-08-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-08-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-08-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-07-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-07-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-07-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-07-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-07-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-06-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-06-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-06-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-06-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-05-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-05-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-05-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-05-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-05-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-04-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-04-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-04-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-04-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-03-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-03-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-03-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-03-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-02-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-02-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-02-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2018-02-06,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-01-30,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-01-23,90.87,9.13,0.00,0.00,0.00,0.00,9
2018-01-16,90.87,9.13,0.00,0.00,0.00,0.00,9
2018-01-09,0.00,100.00,0.00,0.00,0.00,0.00,100
2018-01-02,0.00,100.00,0.00,0.00,0.00,0.00,100
2017-12-26,85.70,14.30,0.00,0.00,0.00,0.00,14
2017-12-19,85.70,14.30,0.00,0.00,0.00,0.00,14
2017-12-12,85.69,14.31,0.00,0.00,0.00,0.00,14
2017-12-05,90.96,9.04,0.00,0.00,0.00,0.00,9
2017-11-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-11-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-10-24,94.68,5.32,0.00,0.00,0.00,0.00,5
2017-10-17,0.11,99.89,0.00,0.00,0.00,0.00,100
2017-10-10,99.70,0.30,0.00,0.00,0.00,0.00,0
2017-10-03,99.70,0.30,0.00,0.00,0.00,0.00,0
2017-09-26,99.70,0.30,0.00,0.00,0.00,0.00,0
2017-09-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-09-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-08-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-07-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-06-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-05-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-04-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2017-03-14,55.15,44.85,0.00,0.00,0.00,0.00,45
2017-03-07,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-02-28,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-02-21,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-02-14,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-02-07,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-01-31,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-01-24,54.87,45.13,0.00,0.00,0.00,0.00,45
2017-01-17,6.48,93.52,0.00,0.00,0.00,0.00,94
2017-01-10,6.48,93.52,0.48,0.00,0.00,0.00,94
2017-01-03,6.48,93.52,0.48,0.00,0.00,0.00,94
2016-12-27,0.00,100.00,31.48,0.00,0.00,0.00,131
2016-12-20,0.00,100.00,100.00,0.00,0.00,0.00,200
2016-12-13,0.00,100.00,100.00,0.00,0.00,0.00,200
2016-12-06,0.00,100.00,100.00,0.00,0.00,0.00,200
2016-11-29,0.00,100.00,100.00,82.06,0.00,0.00,282
2016-11-22,0.00,100.00,100.00,82.06,0.00,0.00,282
2016-11-15,0.00,100.00,100.00,17.93,0.00,0.00,218
2016-11-08,0.00,100.00,85.12,0.00,0.00,0.00,185
2016-11-01,0.00,100.00,81.38,0.00,0.00,0.00,181
2016-10-25,0.00,100.00,81.38,0.00,0.00,0.00,181
2016-10-18,0.00,100.00,81.38,0.00,0.00,0.00,181
2016-10-11,0.00,100.00,9.46,0.00,0.00,0.00,109
2016-10-04,0.00,100.00,0.00,0.00,0.00,0.00,100
2016-09-27,0.00,100.00,0.00,0.00,0.00,0.00,100
2016-09-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-09-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-09-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-08-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-08-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-08-16,74.31,25.69,0.00,0.00,0.00,0.00,26
2016-08-09,74.31,25.69,0.00,0.00,0.00,0.00,26
2016-08-02,74.31,25.69,0.00,0.00,0.00,0.00,26
2016-07-26,74.31,25.69,0.00,0.00,0.00,0.00,26
2016-07-19,74.31,25.69,0.00,0.00,0.00,0.00,26
2016-07-12,74.92,25.08,0.00,0.00,0.00,0.00,25
2016-07-05,21.69,78.31,0.00,0.00,0.00,0.00,78
2016-06-28,21.69,78.31,0.00,0.00,0.00,0.00,78
2016-06-21,23.05,76.95,0.00,0.00,0.00,0.00,77
2016-06-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-06-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-05-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-05-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-05-17,0.02,99.98,6.63,0.00,0.00,0.00,107
2016-05-10,0.00,100.00,6.63,0.00,0.00,0.00,107
2016-05-03,0.00,100.00,0.00,0.00,0.00,0.00,100
2016-04-26,0.00,100.00,0.00,0.00,0.00,0.00,100
2016-04-19,0.00,100.00,0.00,0.00,0.00,0.00,100
2016-04-12,17.13,82.87,0.00,0.00,0.00,0.00,83
2016-04-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-03-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-03-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-03-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-03-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-03-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2016-02-23,100.00,0.00,0.00,0.00,0.00,0.00,0
